time,text,toxic,toxicity_type
30:34:00,Shaco eats Ashe Clown (Shaco): CANT E,1,allcaps
30:34:00,Shaco eats Ashie Cizw/ri (Shjaco): CANT E,1,allcaps
30:34:00,Shaco eats Asfe Clgwri (Shaco): CANT E,1,allcaps
30:36:00,Shaco eats Ashe Clown (Shaco): CANT DO,1,allcaps
30:36:00,Shaco eats Ashe Cigwr (Shjaco): CANT DO,1,allcaps
30:36:00,Shaco eats Ashe Cizr (Shaco): CANT DO,1,allcaps
30:39:00,Starlight Poppy (Illaoi) signals to be careful,0,none
30:39:00,Starlight Popp] (Illaoi) sigrals to be careful,0,none
30:39:00,Scarligfic Popp] (Illaoi) sigrlals to be careful,0,none
30:46:00,The enemy tear) has shirythe Mourjair) Drak,0,none
30:46:00,TThe erern} tzaf kus shir) the rJujair) Drak,0,none
30:46:00,TThe erjem/ Geari KnL shir) #e Foujtaln Drak,0,none
30:46:00,The erierri} Iearr has shif) tke |butain Drak,0,none
31:20:00,Shaco eats Ashe (Shaco) sigrals thac erernies,0,none
31:20:00,Shaco eats Ashe (Shaco) signals that enemies,0,none
31:33:00,Sfiaco eats Ashe (Sfico) sigrals chat eriernies,0,none
31:33:00,Shaco eats Ashe (Shaco) sigals that enemies,0,none
31:35:00,Shaco eats Ashe (Sfiaco) is ori the way,0,none
31:35:00,Shaco eats Ashe (Shaco) is on the way,0,none
31:39:00,Starlight Poppy (Illaoi) is on the way,0,none
31:42:00,Starlight Poppy (Illaoi) hjas targeted the Iririer,0,none
31:42:00,Stiaco eats Ashe (Shaco) is on] the way,0,none
31:42:00,Starlight Poppy (Illaoi) has targeted the Inner,0,none
31:42:00,Shaco eats Ashe (Shaco) is on the way,0,none
31:47:00,Shaco eats Ashe (Shaco) has targeted the Irine,0,none
31:56:00,arschbert (Orianna): R - 3s,0,none
31:59:00,Shaco eats Ashe (Shaco) is on the way,0,none
32:01:00,Shaco eats Ashe (Shaco) is on the way,0,none
32:15:00,arschbert (Orianna) R : 12s _,0,none
32:15:00,Starlight  Popp] (Illaoi) xayah,0,none
32:17:00,arschbert (Orianna): R - [Os,0,none
32:21:00,Starlight Poppy (Illaoi): kled perfect counter,0,none
32:21:00,Starlight Popp] (Illaoi): kled perfect counter ch,0,none
32:26:00,arschbert PitJS (Oriariria): shaco,0,none
32:26:00,arschbert PHIS (Orianna): shaco,0,none
32:26:00,arschbert PuS (Orianna): shaco,0,none
32:29:00,arschbert PTIS (Oriarrla) go into all of them,1,gameplay
32:29:00,arschbert PiIS (Orianra): go into all of thern,1,gameplay
32:29:00,arschbert PuS (Orianna): go into all of them,1,gameplay
32:36:00,Starlighc Poppy (Ilhaoi) is onj the way,0,none
32:36:00,Starlight Poppy (Illaoi) is on the wa,0,none
32:36:00,Starlight Poppy (Illaoi) is on the way,0,none
32:37:00,Shaco eats Ashe (Sfaco) signals Skinte (Thre,1,gameplay
32:37:00,Stlaco eats Fshe (Sfuco) sigrals Slante:,0,none
32:37:00,Shaco eats Ashe (Shaco) signals Skinte (Thre,1,gameplay
32:39:00,arschbert PJS (Oriariria): 'fien 1 gve u ball,0,none
32:39:00,arschbert PuS (Orianna): when give u ball,0,none
32:42:00,Scarlight Popp] (Illaoi) haz tarzecad eun,0,none
32:42:00,Starlight Poppy (Illaoi) has targeted Char34,0,none
32:56:00,arschbert (Orianna) has slain Brad PItta (Velll,0,none
33:00:00,Shaco eats Ashe (Shaco) 'fias 'targered cfie Irihi,0,none
33:01:00,arschbert (Orianna) has slain Char34 (Karma,0,none
33:03:00,Shaco eats Ashe (Shiaco) is asking for assistan,0,none
33:14:00,Ally ceam has scored an acel,0,none
33:14:00,[All] Rutho (Kled): Gg,0,none
33:14:00,Ally tea] Hias scored af] acel,0,none
33:27:00,Shaco eats Asfe (Shaco) is on the way,0,none
33:27:00,Shaco eats Ashe (Shaco) is on the way,0,none
33:31:00,Starlight  Poppy (Illaoi) is asking for assistance,0,none
33:43:00,Shaco eats Ashe (Shaco) has targeted Nerha,0,none
33:49:00,[All] arschbert PHlS (Orianna): gg,0,none
33:50:00,Inting  Baguette (Xayah) has shutdown Krowl,0,none
33:52:00,[All] Brad Ptta JRF[ (VelKoz): ggwp,0,none
33:53:00,[All] KrowNNN (Draven): REPORT KELD,1,allcaps
