time,text,toxic,toxicity_type
28:34:00,PgA lencx Black (Lissaridra): Ficra Vayne Lissandra lace gamre,0,none
28:35:00,StormX7 (Vayne): yezah,0,none
28:56:00,Infernal Shaca (Diana) on the wa,0,none
29:03:00,ScormX7 (Vayne): and items Aga [enoxblack,0,none
29:12:00,OMGBulbash Pisun (Fiora);,0,none
29:13:00,PzA lenoxBlack (Lissandra): NO ZNHOYA ORRIA,0,none
29:09:00,OMGBulbash Pisun (Fiora): got kill,0,none
29:13:00,PgA lenoxBlack (Lissandra): NO ZNHOYA ORRIA,0,none
29:26:00,PgA lenoxBlack (Lissandra): no ZONHYA,0,none
29:27:00,StormX7 (Vayne) has tarzeted Ghoskoxns {Taeen,0,none
29:28:00,ScormX7 (Vayne) signals -o be careful,0,none
29:26:00,PgA lenoxBlack (Lissandra): no ZO,0,none
29:27:00,StormX7 (Vayne) has targeted Ghc,0,none
29:28:00,StormX7 (Vayne) signals to be care 400 500,0,none
29:42:00,OMGBulbash Pisun (Ficra): XDXD 3,0,none
29:31:00,Ghosttowa? (Teerto) on a killing spreel,0,none
29:40:00,Stormx7 (Vayne) is on the way,0,none
29:40:00,PgA lenoxBlack (Lissandra): no Zhonya Oria,0,none
29:49:00,PgA lenoxBlack (Lissariura} siguals that eriernies missing,0,none
29:50:00,Infernal Shaco (Diana} is on thc way,0,none
29:52:00,PgA lenoxBlack (Lissandra) requests aid at the Inner Turret,0,none
30:03:00,Infernal Shaco (Diana} on the way,0,none
30:03:00,Infernal Shaco (Diana) on che way,0,none
30:04:00,Infernal Shaco (Diana) on the way,0,none
30:08:00,Thc encmy team has slain the Mountain Drakel,0,none
30:16:00,OMGBulbash Pisun (Ficra): lucky,0,none
30:21:00,StormX7 (Vayne): can follow,0,none
30:21:00,Infernal Shaco (Diana) asking for assistance,0,none
30:21:00,PgA lenoxBlack (Lissandra): Braum Exhaust,0,none
30:21:00,PgA lenoxBlack (Lissandra): Braum Exhaust,0,none
30:28:00,PgA lenoxBlack (Lissandra) has targeted FSyrralleio - (@raira),0,none
30:30:00,Ghosttowas (Teeno) on a rampage?,0,none
30:21:00,StormX7 (Vayrie): can follow,0,none
30:21:00,PzA lenoxBlack (Lissandra): Braum Exhaust,0,none
30:30:00,#NAME?,0,none
30:44:00,Infernal Shaco (Diana) has targeted Ghosttows - (Teeno),0,none
30:28:00,PgA lenoxBlack (Lissandia) has trgene Id Ma Wun_},0,none
30:30:00,"Ghoste ""as {Tecrno) on a rampage:",0,none
30:44:00,Inferrial Shaco (Diara) has 'argeted Gliova (ecio),0,none
30:46:00,[All] StormX7 (Vayne}: 170 dmg on chalipi,0,none
30:48:00,Infernal Shaco SHFCI Diana): WP,0,none
30:55:00,PzA lenoxBlack (Lissandra} has cerzeted #Sertalkeu:n - (Oriznma),0,none
30:44:00,Inferrial Shaco (Diania) has targeted Ghuguowas (Teeno},0,none
30:46:00,[AlI] StormX7 (Vayne): 1170 dmb on a champi,0,none
30:48:00,Infernal Shaco $HJCO (Dianal: Lad,0,none
30:50:00,Infernal Shaco (Diana) on che way,0,none
30:52:00,Infernal Shaco (Diana) on che way,0,none
30:55:00,PgA lenoxBlack (Lissandra) has targeted FSerralheid - (Orianra),0,none
31:07:00,OMGBulbash (Fiora) cn the way,0,none
30:52:00,Inferrial Shaco (Diana) is on the way,0,none
3:23,Infernal Shaco (Diara) is asking for assistance,0,none
31:35:00,Infernal Shaco SHFCO (Diana): ez ult,0,none
31:58:00,StormX7 (Vayne): buy pinks,0,none
31:47:00,Infernal Shaco (Diara) is on che way,0,none
31:52:00,StormX7 (Vayne) purchased Oracle Alteration,0,none
31:52:00,Infernal Shaco (Diana) is on che way,0,none
32:15:00,Infernal Shaco (Diana) is on che way,0,none
31:52:00,StormnX7 (Vayrie) purchased Oracle Alteration,0,none
31:52:00,Infernal Shaco (Diana} on the way,0,none
31:58:00,ScormX7 (Vayne}: buy pinks,0,none
32:01:00,princeoftromso (Morgana) signals to be careful,0,none
32:21:00,Infernal Shaco (Diana) has shutdown Ghosttowas (Tecmo) arid claimed,0,none
32:23:00,Infernal Shaco (Diana) signals to be careful,0,none
37:37:00,StormX7 (Vayne) has tarzeted MelleeeMF. (Exreal),0,none
23:09,Infernal Shaco (Diana) is unstoppablel,0,none
32:42:00,StormX7 (Vayne) is on the way,0,none
32:42:00,ScormX7 (Vayne} on the way,0,none
32:43:00,StormX7 (Vayne) on thc way,0,none
32:45:00,StormX7 (Vayne) on thc way,0,none
32:46:00,ScormX7 (Vayne) Oi the way,0,none
32:42:00,StoruX7 ( ayne} on che way,0,none
32:42:00,StorX7 (Vayne) is on the way,0,none
32:43:00,Storix (Yaync) on the way,0,none
32:45:00,Stormx7 (Vayne} is on che way,0,none
32:46:00,StoriX? (Vayne) is on che way,0,none
33:00:00,StormX7 (Vayne) is Tle che way,0,none
32:45:00,StormX7 (Vayne) is on che way,0,none
32:46:00,StormX7 (Vayne) on the way,0,none
33:00:00,Infernal Shaco (Diana) on the way,0,none
33:00:00,StormX7 (Vayne) is on the way,0,none
33:01:00,Infernal Shaco (Diana) is on the way,0,none
33:04:00,Infernal Shaco $HJCO (Diana}: am full build,0,none
33:13:00,Infernal Shaco (Diana) on the way,0,none
33:25:00,Infernal Shaco (Diana) signals that enemies are missing,0,none
33:25:00,PgA lenoxBlack (Lissandra) signals that enemies are missing,0,none
33:27:00,Infernal Shaco (Diana) is on the way,0,none
33:29:00,Infernal Shaco (Diana) has targeted FSerralheirO - (Orianna),0,none
33:13:00,Inferrial Shaco (Diaria) is on the Aaa,0,none
33:27:00,Infernal Shaco (Diana) is on che way,0,none
33:29:00,Infernal Shaco (Diana) has targeted FSeralkeiro - (Oranna),0,none
33:31:00,Infernal Shaco (Diana) has targeted ! CEMAN . (Vi),0,none
33:44:00,princeoftromso (Morgana) has claimed Ghasttowa; (Tecmo) $ bountyl,0,none
33:27:00,Inferrial Shaco (Diaria} on che way,0,none
33:29:00,Infernal Shaco (Diana) has targeted FSepaleir - (Orarina},0,none
33:31:00,Infernal Shaco (Diana) has targeted | CEMAN - (VI),0,none
33:44:00,princeoftromso (Morgana) has claimed Ghosttowas (Teemo) $ bcunty',0,none
33:51:00,StormX7 (Vayne) on thc way,0,none
33:56:00,Infernal Shaco (Diana) cominating,0,none
34:07:00,PgA lenoxBlack (Lissandia): dat engage from myself,0,none
34:07:00,Infernal Shaco (Diana) has targeted the Baron Nastior,0,none
34:09:00,Infernal Shaco (Diana) asking for assistance,0,none
34:11:00,OMGBulbash Pisun (Ficra): facking,0,none
34:12:00,OMGBulbash (Fiora} has targeted -he Baron Nashor,0,none
34:14:00,Infernal Shaco (Diana) asking for assistance,0,none
34:14:00,StormX7 (Vayne) asking for assisrance,0,none
34:14:00,StormX? (Vayne) is asking for assistance,0,none
34:20:00,Infernal Shaco (Diana) asking for assistance,0,none
34:21:00,Infernal Shaco (Diana) asking for assistance,0,none
34:22:00,Infernal Shaco (Diana) asking for assistance,0,none
34:25:00,PzA lenoxBlack (Lissandra); care EZRAEL ULT,0,none
34:29:00,Infernal Shaco (Diana) has shin Baron Nashor!,0,none
34:25:00,PgA lenoxBlack (Lissandra): care EZRAEL ULT,0,none
34:29:00,Infernal Shaco (Diana) has slain Baron Nashor!,0,none
34:36:00,Ally team has scoredan acel,0,none
34:36:00,OMGBulbash Pisun (Fiora); nicee,0,none
34:38:00,[All] StormX/ (Vayne) XD,0,none
34:45:00,ScormXz (Viyne) in the way,0,none
34:45:00,StormX7 (Vayne) on che way,0,none
34:46:00,Infernal Shaco (Diana) has targeted the Inner Turret,0,none
34:46:00,OMGBulbash (Fiora) has targeted the Inner Turret,0,none
34:47:00,ScormX7 (Vayne) asking for assistance,0,none
34:48:00,OMGBulbash (Fiora) has targered che Inner Turrer,0,none
34:49:00,StormX7 (Vayne) has targeted the Inner Turret,0,none
34:49:00,Stormx7 (Vayne} has targeted the Inner Turret,0,none
34:56:00,Infernal Shaco (Diana)  the way,0,none
34:46:00,Infernal Shaco (Diana) has cargeted the Inner Turret,0,none
34:46:00,OMGBulbash (Fiora) has targeted the Inner Turrei,0,none
34:47:00,StormX7 (Vayne) asking for assistance Moonfall,0,none
34:48:00,OMGBulbash (Fiora) has targeted the Inner Turrai 70 Mana,0,none
34:49:00,StormX7 (Vayne) has targered the Inner Turrer Reveals and drav,0,none
34:56:00,"Infernal Shaco (Diana) on the way sccond:,",0,none
35:16:00,Infernal Shaco (Diana) asking for assistance,0,none
34:49:00,StormX7 (Vayne) has targeted the Inner Turrec,0,none
34:56:00,Infernal Shaco (Diana) on the way,0,none
35:17:00,OMGBulbash (Fiora) on the way,0,none
35:31:00,Infernal Shaco (Diana) has rargeted | ICEMAN - (Vi),0,none
35:32:00,Infernal Shaco (Diana) has targeted |IICEMAN = (Vi),0,none
35:40:00,"Infernal Shaco (Diana) legendary""",0,none
35:44:00,Infernal Shaco (Diana) on the way,0,none
35:16:00,Infernal Shaco (Diatk} is asking foj assistarce,0,none
35:17:00,OMGBulbash (Ficra) i5 en thc way,0,none
35:32:00,Infernal Shaco (Diana) has targeted IIICEMAN - (vi),0,none
35:40:00,Infernal Shaco (Diana) is legendary,0,none
35:44:00,Infernal Shaco (Diana) is on the way,0,none
35:54:00,Infernal Shaco (Diana) is Tl che way,0,none
35:32:00,Infernal Shaco (Diana) fas targeted Ku,0,none
35:40:00,Infernal Shaco (Diana) legencary,0,none
35:44:00,Infernal Shaco (Diana) is on che way,0,none
35:51:00,OMGBulbash (Ficra): R 13s,0,none
35:54:00,Inferra] Shaca (Dianeads ontthe way,0,none
36:12:00,OMGBulbash (Fiora} has treeted che Ilihillitan} @cual,0,none
36:12:00,OMGBulbash (Fiora) has targeced the Inhibizor Turret,0,none
36:45:00,[All] Infernal Shaco SHECO (Diana): report diana Malde gameimpact pls,1,flame
35:54:00,Upeai Dcaa (Diwaaliron the ant,0,none
36:05:00,Infernal Shaco (Diana) legendary',0,none
36:18:00,Ally team has scored an acel,0,none
36:45:00,[All] Infernal Shaco SHECO (Diana): report diana no gameimpact pls,1,flame
36:51:00,Ghostrowas (Teema) has claimed OMGBulbash (Fiora) bounty- (Team,0,none
37:02:00,Infernal Shaco #HECO (Diana): watch,0,none
37:19:00,OMGBulbash Pisun (Fiora): lol,0,none
37:20:00,Infernal Shaco (Diana) is on the way,0,none
37:21:00,StormX7 (Vayne); xd,0,none
37:26:00,OMGBulbash (Fiora) signals to be careful,0,none
37:27:00,Infernal Shaco (Diana) signals everyone to fall back from the Elder Drasens',0,none
37:26:00,OMGBulbash (Fiora) signals to be careful,0,none
37:35:00,Infernal Shaco (Diana) has targcted the Ril Scliblyy,0,none
37:40:00,Infernal Shaco (Diana) signals that enemies are missing,0,none
37:41:00,StormX? (Vayne}; we can do this,0,none
37:43:00,Thc enemy Icam has slain thc Elder Dragon!,0,none
37:45:00,StormX7 (Vayne}: XD,0,none
37:41:00,StormX7 (Vayne): we can do this,0,none
37:45:00,StormX? (Yayne); XD,0,none
37:50:00,StormX7 (Vayne) on che way,0,none
37:51:00,StormX7 (Vayne) on che way,0,none
37:56:00,Infernal Shaco (Diana) asking for assistance,0,none
38:02:00,Infernal Shaco (Diana) is on the way,0,none
38:05:00,PgA lenoxBlack (Lissandra): gi,0,none
38:03:00,Infernal Shaco (Diana) on the way,0,none
38:17:00,StormX7 (Vayne): this champ,0,none
38:26:00,Infernal Shaco (Diana) has shutdown GhostEowas (Teema| and claimed,0,none
38:43:00,PgA lenoxBlack (Lissandra): 57 Gold,0,none
38:46:00,Infernal Shaco #HECO (Diana}: xD,0,none
38:51:00,OMGBulbash Pisun (Fiora): well gor inhib plus curret XD,0,none
38:58:00,Infernal Shaco (Diana) signals that enemies are missing,0,none
38:55:00,OMGBulbash Pisun (Fiora); lets froup mid now?,0,none
38:55:00,Infernal Shaco $HJCO (Diana): see no difference,1,gameplay
39:24:00,OMGBulbash Pisun (Fiora): group?,0,none
39:27:00,princeoftromso (Morgana) asking for assistance,0,none
38:55:00,Infernal Shaco $HZCO (Diana): see no difference,1,gameplay
39:01:00,Infernal Shaco (Diana) signals that enemies are missing,0,none
39:02:00,Infernal Shaco (Diana) signals that enemies are missing,0,none
39:43:00,OMGBulbash Pisun (Fiora): wann wait mel,0,none
38:58:00,Inferrial Shaco (Djaria) sigunals that ereries are missing,0,none
39:01:00,Infernal Shaca 'Diana) signals that cncmies are missing,0,none
39:02:00,Infernal Shaco Diana) signals that enemies are missing,0,none
39:24:00,OMGBulbash Pisun (Fiora;: group?,0,none
39:43:00,OMGBulbash Pisun (Fiora): wann Wait Me?,0,none
39:58:00,OMGBulbash Pisun (Fioral Jt nor,0,none
39:27:00,princeoftromso (Morgana) is asking for assistance,0,none
39:39:00,OMGBulbash (Fiora) on the way,0,none
39:58:00,OMGBulbash Pisun (Fiora): or not,0,none
40:04:00,StormX7 (Vayne) signals to be careful,0,none
39:43:00,OMGBulbash Pisun (Fiora): wann wait me?,0,none
40:07:00,StormX7 (Vayne): Heal 455,0,none
40:01:00,Infernal Shaco (Diana) signals to be careful,0,none
40:16:00,OMGBulbash (Fiora} on thc way,0,none
40:07:00,StormX7 (Vayne): Heal 45s,0,none
40:16:00,OMGBulbash (Fiora) on the way,0,none
40:29:00,Infernal Shaco #HECO (Diana}: if we lose,0,none
40:30:00,Infernal Shaco $HFCO (Diana): i am s0,0,none
40:46:00,OMGBulbash Pisun (Fiora): we will win,0,none
40:53:00,Infernal Shaco $HECO (Diana): next ace,0,none
40:54:00,Infernal Shaco $HRCO Diana): GG,0,none
41:01:00,PgA lenoxBlack (Lissandra): your team will be helpfull with kills,0,none
41:19:00,StorrnX7 (Vayne) on the way,0,none
41:22:00,OMGBulbash Pisun (Fiora); bait?,0,none
41:22:00,Infernal Shaco (Diana) on the way,0,none
41:23:00,Infernal Shaco (Diana) on che way,0,none
4:25,Infernal Shaco (Diaria) is on the way,0,none
41:25:00,Infernal Shaco (Diana} is on the way,0,none
4:28,StormX7 (Vayne) on the way,0,none
41:36:00,OMGBulbash (Fiora) has targeted che Red pgibitor,0,none
41:42:00,Merte er MILF (Ezreal) on a killing spreel y,0,none
41:45:00,Infernal Shaco (Diana) has shutdowri MLd er HILF (Ezreal) and claimed,0,none
41:46:00,[All] StormX7 (Vayne):,0,none
41:46:00,[All] StorX (Vayne):,0,none
4:49,Infernal Shaco (Diana) is on che way,0,none
41:50:00,Infernal Shaco (Diana) on che way,0,none
4:50,Infernal Shaco (Diana) on the way,0,none
41:51:00,Infernal Shaco (Diana) on the way,0,none
41:58:00,[All] PgA lenoxBlack (Lissandra): Lose more time on me ?),0,none
41:58:00,[Allj Mecte MILF Snuss Ezreall You are bad,0,none
41:58:00,(AilJ Mtte PlILF Snuss  Ezleaik} you are bad,0,none
42:02:00,ScormX7 (Vaynel:,0,none
42:03:00,[All] StormX7 (Vayne):,0,none
42:07:00,[All] StormX7 (Vayne): better than you,0,none
42:12:00,[Ailj MAatcer MI = Snuss Ezreal) nah dude,0,none
42:14:00,OMGBulbash (Fiora} on the way,0,none
42:07:00,[All] StoriX7 (Vayue): better chan you,0,none
42:12:00,LAll] Mecte ErMiF Sniiss IEareall) nah dude,0,none
42:14:00,OMGBulbash (Fiora) on the way,0,none
42:19:00,Infernal Shaco (Diana) has claimed FSerrralheir 0 (Oriutz s bountyl (Teard,0,none
42:22:00,[All] StormX7 (Vayne): vayne ezreal,0,none
42:27:00,[All] PgA lenoxBlack (Lissandra): gg WP xD Such an easy win ;0,0,none
42:29:00,[Allj 'erte er ML? Snuss (Ezreal) Co counter me,0,none
