text,first_frame,avg_confidence
"[14,08] princeoftromso (Morgana): W",1560,0.611657966369894
[14;13] Infernal Shaco $HECO (Diana); its to late now say sorryyy,1560,0.558785216274154
[14.18] PgA lenoxBlack (Lissandra) has targeted the Outer Tuiret,1560,0.3751621341055717
[14.19] PgA lenoxBlack (Lissandra} has targeted che Ourer' Turrer,1560,0.4309106320250544
[14.20] Infernal Shaco (Diara) has cargeted the Queer: Turret,1560,0.5211805104011447
[14.24] Infernal Shaco $HECO (Diana); Dx,1560,0.6889545761464011
[14.30] Infernal Shaco #HECO (Diana): fed ori,1560,0.4525052652003877
640 1 00,1560,0.2689731418631857
[14.20] Infernal Shaco (Diana) has cargered the Outer Turrei,1590,0.5885014318639532
[14.30] Infernal Shaco $HECO (Diana): fed ori,1590,0.7256448770064106
[14.33] Infernal Shaco #HECO (Diana): fed vi,1590,0.5091788127862893
[14.34] Infernal Shaco SHRCO (Diana): teemo,1590,0.7920246212725798
"[14,35] princeoftromso (Morgana): thought u suicide",1590,0.7130255583659653
[14.46] Infernal Shaco $HECO (Diana); Dx,1590,0.6119095025236809
[14.46] PgA lenoxBlack (Lissandra) purchased Farsight Alterarion,1590,0.4875098357579593
640'700,1590,0.3022928436954741
[14.30] Infernal Shaco $HFRCO (Diana): fed ori,1620,0.47403688138458844
[14.34] Infernal Shaco $HECO (Diana); teemo,1620,0.4395057165353494
[14.35] princeoftromso (Morgana): I thought U suicide,1620,0.6235473861956757
[14.46] Infernal Shaco $HRCO (Diana): Dx,1620,0.5446490022390468
[1446] PgA lenoxBlack (Lissandra) purchased Farsight Alteration,1620,0.7649567350558361
[14.51] Infernal Shaco (Diana) signals that enemies are missing,1620,0.7610349950742945
[14.59] Infernal Shaco (Diana) has targeted FSerralheir0 - (Orianna),1620,0.7709016553186426
640,1620,0.9749653276273255
[14.46] Infernal Shaco $HZCO (Diana): Dx,1680,0.7010982550343897
[14.46] PgA lenoxBlack (Lissandra) purchased Farsight Alteration,1680,0.6972790584338613
[14.59] Infernal Shaco (Diana) has targeted FSerralheirO - (Orianna),1680,0.6198224954076115
[V5.05] Infernal Shaco (Diana) has cargeted HICEMAN - (Vi),1680,0.4340729307306906
[15.21] OMGBulbash (Fiora) signals that cnemies are missing,1680,0.6912036124477305
[15.23] OMGBulbash (Fiora) signals that enemies are missing,1680,0.742639760991524
[15.26] StormX7 (Vayne) signals chat enemies are missing,1680,0.7496152702602291
Git,1680,0.017588985268603974
[15.2I] OMGBulbash (Fiora) signals that enemies are missing,1710,0.6972502417326685
[15.33] OMGBulbash (Fiora} signals that enemies are missing,1710,0.5776874395892533
[15.35] ScormX7 (Vayne): tires she gank,1710,0.6320754717677451
[15.35] OMGBulbash (Fiora) signals that enemies are missing,1710,0.7543870420120637
"[15,38] |ICEMIAN (Vi) has destroyed the first turret' (Borus Gold: 40OG)",1710,0.4651978982779093
[15.40] OMGBubbazh (Fiora) signals that enemies are missing,1710,0.6040472770801826
680,1710,0.9698100686073303
79 120,1710,0.9429338912680314
67 44,1710,0.756595515577794
1.09 25*,1710,0.86981600522995
[15.33] OMGsulzl (Fi0r a] signals that eneies are missing,1740,0.42023051745039286
[15.35] Storn< (Vayne}: times she gank,1740,0.7348801463196667
[15.38] | ICEMAN (Vi} has destroyed the first turret' (Bonus Gold: 400G),1740,0.4408227263311385
[15.40] OMGBulbash (Fiora} signals chat enemies are missing,1740,0.6758155619115042
[15.47] StormX7 (Vayne): times she ult me,1740,0.5478282709806059
[15.53] Infernal Shaco (Diana) Fas shutdown ! IICEMAN (Vij ard claimed their,1740,0.4164465339538464
bounty' (Team Gold: 350G),1740,0.5439113427259297
7S 120,1740,0.5073551672271384
[15.47] StormX7 (Vayne}: times she ult me,1770,0.5542729458539106
"[15,53] Infernal Staco (Diana) has shutdow IIC MANN (Vi} and claimed their",1770,0.3664091689516038
"bounty"" (Team Gold: 350G)",1770,0.5206724549999294
[16.02] OMGBulbash Pisun (Fiora): En,1770,0.2830689525682633
[16.05] StormX7 (Vayne): f ocus ez,1770,0.7829722476213006
[16.09] Infernal Shaco $HEC? (Diana): i did,1770,0.5365301021452691
"[16,09] StormX7 (Vayne) is on the way",1770,0.841922359356917
[16:|0] Infernal Shaco #HECO (Diana): wtf,1770,0.47281118814632755
[15.53] lufernal Shaco (Diara) has shutdown JICE JAN (Yij ard claimed their,1800,0.3151728440387015
boumey] (Team Gold: 350G),1800,0.23824909397454783
[1602] OMGBulbash Pisun (Fiora): nnnn,1800,0.32498112538847684
6.05] StormX7 (Vayne): ocus ez,1800,0.5291125983738671
[809] Infernal Shaco $HACO (Diana): did,1800,0.716486209093861
"6,09] {Stornaxsh (Vaync} on thc way",1800,0.4300195710408694
[t6:I0] Shaco $HECC (Diana): wtf,1800,0.3420141036136347
6.22] Infernal Shaco (Diana) signals to be careful,1800,0.7461589034209519
680 50,1800,0.7161043228223924
79 170,1800,0.9113260681649255
1.19 25%,1800,0.6956771914829623
[16.02] OMGBulbash Pisun (Ficra):,1830,0.7809788305160863
[16.05] StormX7 (Vayne): Ocus CZ,1830,0.41477222882468867
[16.09] Infernal Shaco $HICO (Diana}: did,1830,0.7494941387634966
[16.09] StormX7 (Vayne) on the way,1830,0.6711540456733858
[T6.10] Infernal Shaco $HZCO (Diana): wtf,1830,0.5037444433715677
[16.22] Infernal Shaco (Diana) signals to be carcful,1830,0.7291724427465756
[16.34] OMGBulbash (Fiora) on the way,1830,0.6651023840137714
[16.44] Infernai Shaco (Diana) has targeted the Ourer Turrer,1830,0.687806258147259
7C 190,1830,0.6107780213894048
1.19 25*6,1830,0.7379079017008843
680',1860,0.7198406457901001
79 190,1860,0.9572515994245058
1.19 35*6,1860,0.7041684765659193
[16:10] Infernal Shaco $HZCO (Diana): wtf,1890,0.5130672762547105
[16.22] Infernal Shaco (Diana) signals to be careful,1890,0.8880629065792213
[16.34] OMGBulbash (Fiora) Te the way,1890,0.6454440101665062
[16.44] Infernal Shaco (Diana) has targeted the Outer Turrec,1890,0.6470908377276713
[17.03] StormX7 (Vayne) signals that enemies are missing,1890,0.7655695852030134
[17;04] StormX7 (Vayne) signals that enemies are missing,1890,0.588811735048454
[17.07] StormX7 (Vayne): again,1890,0.6918180502655199
1.19 35*,1890,0.8868809765790635
[17 04] StormX7 (Vayrie) signals chat enemies are missing,1920,0.41761063874391124
[17.19] The enemy team has slain the Cloud Drakel,1920,0.4717514532753186
[17.25] Infernal Shaco (Diania) signals that eneries are missing,1920,0.6898396372676655
[17;26] Infernal Shaco (Diana) signals that enemies are missing,1920,0.7635797165335957
[17.26] StormX7 (Vayne): Ping 145 ms,1920,0.553618088599585
[17.30] OMGBulbash (Fiora) has targeted Ghosttowas - ( Teemo),1920,0.47672567923384956
720*30,1920,0.4760560565781839
83 190,1920,0.9999109512634301
70 46,1920,0.999930880194456
1.20 35*6,1920,0.6286378502845764
[17.30] OMGBulbash (Fiora) has targered Ghos_tawas (TeeiJ),1950,0.1453258091201397
[17 37] Infernal Shaco (Diana) on the way,1950,0.6018850708231029
[17.41] PzA lenoxBlack (Lissandra) signals that enemies are missing,1950,0.6225093283984944
[17.42] PgA lenoxBlack (Lissandra) signals that enemies are missing,1950,0.6437809127119359
[17.43] PgA lenoxBlack (Lissandra) signals that enernies are missing,1950,0.9182090931419206
[17.43] PzA lenoxBlack (Lissandra) signals that enemies are missing,1950,0.696994257341388
[I7.44] PgA lenoxBlack (Lissandra) signals that enemies are missing,1950,0.6682814864387397
[I7.:45] OMGBulbash (Fiora} signals that enemies are missing,1950,0.5582797891431063
P,1950,0.003181153839360587
1.20 35*,1950,0.8070541273028634
720,1980,0.9999566400512343
1.20 35%,1980,0.6040909121650193
[17.44] PgA lenoxBlack (Lissaridra) signals that enemies are missing,2010,0.6599330029112535
[17.45] @oferivlanashzco signals that enemies are missing,2010,0.523503518162463
[17.46] 'SHJCO (Diana}:,2010,0.7510944185181024
[17.49] [AllJ PgA lenoxBlack (Lissandra): Diana prefer kill birds_,2010,0.4908176690940732
[17.49] OMGBulbash (Fiora) signals that enemies are missing,2010,0.7295655606000264
[17 50] [All] PgA lenoxBlack (Lissandra): okey,2010,0.5082520317996134
[I8;/2] Infernal Shaco (Diana) On the way,2010,0.7933076514206543
[18.16] Infernal Shaco Diana) a the way,2010,0.7152797253393044
20,2010,0.9999581905822745
[17.50] [All] PgA lerioxBlack (Lissandra): okey,2040,0.6512627468271293
[18;|2] Infernal Shaco (Diana) on the way,2040,0.5776437554875096
[18.16] Infernal Shaco (Diana) on che way,2040,0.8797343780687361
[8.E Infernal Shaco (Diana) on che way,2040,0.6505046005717042
[8.17 Infernal Shaco (Diana) on che way,2040,0.8273802313672242
8.18] Infernal Shaco (Diana} 5 on the way,2040,0.6410863759684157
8.22] OMGBulbash (Fiora) signals that enemies are missing,2040,0.5627037647923916
8.24] ScormX7 (Vayne}: bot,2040,0.8168835015678617
[18:17] Infernal Shaco (Diana) on the way,2070,0.7497732544614089
[18:18] Infernal Shaco (Diana) on the way,2070,0.6733809406668452
[18.22] OMGBulbash (Fiora) signals that enemies are missing,2070,0.8544969400955538
[18.24] StormX7 (Vayne): bot,2070,0.9185213686591165
[18.33] OMGBulbash (Fiora) signals chat enemies are missing,2070,0.8368255013470595
[18.44] PgA lenoxBlack (Lissandra) has targeted thc Outer Currct,2070,0.6807137621347089
8.45] Infernal Shaco (Diana) has slain Mette er MILF (Ezreal) for double kill!,2070,0.7311802499618125
[18.45] PgA lenoxBlack (Lissandra) has targeted the Ourer Turrer,2070,0.9156996873210033
[18:48] Infernal Shaco (Diana) is on the way,2100,0.40843413553853797
[18.33] OMGBulbash (Fiora) signals that enemies are missing,2100,0.7949411714434017
[18.44] PgA lenoxBlack (Lissandra) has targeted the Outer Turfer,2100,0.4788882023282841
[18.45] Infernal Shaco (Diana) has slain Mette er MILF (Ezreal) for a double kill!,2100,0.5289552793525251
[18.45] PgA lenoxBlack (Lissandra) has targeted the Outer Turrei,2100,0.30849639106612764
[18.58] PgA lenoxBlack (Lissandra) signals that enemies are missing,2100,0.7500428134590801
720 100,2100,0.5287274146418994
1.20 25*,2100,0.8700439701807268
Consuralles,2130,0.25861805998296333
[18.45] PgA lenoxBlack (Lissandra) has rarg,2130,0.4871444460609555
[18.58j PgA lenoxBlack (Lissandra) signals,2130,0.7214910351083933
[19.06] StormX7 (Vayne): just come atter 75 500,2130,0.8524570392094672
[19.08] StormX7 (Vayne): and kill them,2130,0.7419688218059041
[19:10] Infernal Shaco (Diana) has rargeted ,2130,0.5585942813443939
[I9:10] IICEMAN (Vi) has shutdown Infel,2130,0.38131268983964905
bounty! (Team Gold: 300G),2130,0.47114142442079704
[19.13] Infernal Shaco (Diana) signals that SEL,2130,0.35855998441659853
70 46 33,2130,0.958363678314357
1.20 25*6,2130,0.6712974011898041
[18.58] PgA lenoxBlack (Lissandra) signals that enernies are missing,2160,0.8818621327380046
[19.06] StormX7 (Vayne): just come after,2160,0.6598102025099384
[19.08] ScormX7 (Vayne): and kill them,2160,0.5356579264719109
[19.10] Infernal Shaco (Diana) has targeted IiCEMAN - (Vi),2160,0.48170176644796786
[I9.10] H ICEMAN (Vi) has shutdown Infernal Shaco (Diana) and claimed their,2160,0.38217637089413364
[19:13] Infernal Shaco (Diana) signals that enemies are missing,2160,0.4765126297362882
[19.29] StormX7 (Vayne) Oin the way,2160,0.5492761646263767
720*52,2160,0.57149607950318
98 210,2160,0.9995608781194465
70 46 18,2160,0.9984468137178378
PGA lenoxBlack 720 52,2190,0.5497389994609051
[19.08] StorinX7 (Vayne): and kill themn,2220,0.6165322563509924
[19;|0] Infernal Shaco (Diara) has cargeted TISEMAN- (),2220,0.3547326007667967
[19;10] HICEMAN (Vihas shutdowri Infemal Shaco (Diana) ard claimned thcir,2220,0.2014379099943346
"bounty"" (Team Gold: 300G}",2220,0.5723937954545987
[19:| 3] Infernal Shaco (Diara) signals that enemies are missing,2220,0.48462723295964305
[19;29] Stormx7 (Vayne) is on the way,2220,0.4259736690774769
"[19,56] Infernal Shaco $HECO Diana); champs respawn",2220,0.6022709518893754
[19.59] Infernal Shaco #HECO (Diana}: toewrs donr,2220,0.5153004650220687
[19.59] Infernal Shaco SHFCO (Diana): toewrs dont,2250,0.6363131246855981
[20;01] Infernal Shaco $HECO (Diana): gi,2250,0.5856814258240842
"[20,04] PgA leroxBlack (Lissandra) signals that cnemies are missing",2250,0.6464695300928129
[20.06] StormX7 (Vayne) signals that enemies are missing',2250,0.6641417060546702
[20.06] StormX7 (Vayne) signals that enemies are missing,2250,0.7716193074592068
"[20,07] StormX? (Vayne) signals Infernal Shaco - (Diana} to fall back",2250,0.6059130261894553
[20;09] Stormx7 (Vayne); D,2250,0.30302337229956167
[20:14] [All] StormX7 (Vayne}: i just sucuide,2250,0.6226418214896619
101 210,2250,0.9836631911184452
74 47,2250,0.8197481709795776
1.22 25%,2250,0.9065700548263358
"[20,06] StormX7 (Vayne) signals that enemies are missing",2280,0.6902697059083348
"[20,07] StormX7 (Vayne) signals Infernal Shaco Diana) to fall back",2280,0.7330837124981908
[20.09] StormX7 (Vayne):,2280,0.8423011900081924
[20:14] [All] StormX7 (Vayne): just sucuide,2280,0.8176361283269973
[20.21] StormX7 (Vayne); dont falue more than 10 gold,2280,0.6729170103627785
"[20,26] StormX7 (Vayne): prefer Ke tower",2280,0.583765794161133
[20.27] OMGBulbash (Fiora) has targeted Ghost-0yrs (Teemc),2280,0.5924010209336751
Infernal Shaco ShACu 760 100,2280,0.520569381600013
FfndFce,2280,0.00021415002846067734
1.22 25*,2280,0.762577135081052
[20.26] StormX7 (Vayne): prefer ke tower,2310,0.7177821983662307
[20.27] OMGBulbash (Fiora) has targeted Glpol_owrs . (Tcyrrie},2310,0.1391270563752971
[20.35] Inferrial Shaco #HECO (Diaria): yes ik,2310,0.34916339931106277
[20.41] Ghosttovras {Teemno) on & killing spreel,2310,0.5955837508954203
[20.42] Infernal Shaco (Diara) is on the way,2310,0.9596360571039461
[20.43] Infernal Shaco (Diara) on the way,2310,0.7166930083989764
"[20,45] PgA lenoxBlack (Lissandra} has targeted -Serralkeiro - (Orirnina)",2310,0.24680450344047383
[20.45] StormX7 (Vayne): because ganked like I0 times,2310,0.723610121332996
A,2310,0.00444947696385084
1.22 25*6,2310,0.6766143292188644
[20.48] Infernal Shaco (Diana) has shutdown FSerralheiru (Orianna) and claimed,2340,0.8105338086703872
their bounty! (Team Gold; 300G),2340,0.8904995575226595
[20.49] StormX7 (Vayne); adnd just farmed,2340,0.8043527152969132
[20.50] FSerralheir0 (Orianna} on 4 killing spree:,2340,0.7398222903568682
[20.51] [All] PgA lenoxBlack (Lissandra): Focus me more xD,2340,0.5988001602945751
"[20,54] [All] P3A lenoxBlack (Lissandra): you won I0 go1d, Aad",2340,0.35531971627937176
"[20,56] [All] P3A lenoxBlack (Lissandra): WP",2340,0.494778540365926
[2I.00] Infernal Shaco (Diana) on the way,2340,0.8408038828579412
760 5 0,2340,0.5903626729858972
[20.54] [All] PgA lenoxBlack (Lissandra) you won I0 gold; wo,2370,0.4535839113307909
[20.56] [All] P3A lenoxBlack (Lissandra} wP,2370,0.36172760863967435
[2 I;00] Infernal Shaco (Diana) onthc WAY,2370,0.5957058683419689
[2I:05] Infernal Shaco $HECO (Dianalzim just perma ganking,2370,0.37968269258206144
[2I.08] Infernal Shaco (Diana) on theway,2370,0.7378544184375879
[2I;14] Infernal Shaco (Diara) asking forrassistance,2370,0.5556030397048557
[2I;15] M ICEMAN (Vj has claimed Irfernal Shaco (Diana) $ bountyl (Tcam Gold:,2370,0.18299077192913485
150Gi,2370,0.38293412956338224
760 75,2370,0.3620320109673931
74 47 M,2370,0.8638300282110207
Corsurnalies,2400,0.3536400998829133
[2I.00] Infernal Shaco (Diana) is on the wa',2400,0.7728407607065931
[2I;05] Infernal Shaco $HECO (Diana); im,2400,0.4861476181468002
[2 I;08] Infernal Shaco (Diara) on the wa; 500,2400,0.6887731774620933
[2I:14] Infernal Shaco (Diana) asking for,2400,0.8598637280009004
[21:1S] HICEMAN (Viekas claimed Inferna,2400,0.15854299647787137
1S0G) IL,2400,0.3415181874949412
[2I;23] Infernal Shaco #HECO (Diana): that,2400,0.7198128260255845
[2/.25] Infernal Shaco #HECO (Diana): with,2400,0.6583266681598777
126 250,2400,0.999992704499725
74 47 26,2400,0.9829166581503724
[2I:[4] Infernal Shaco (Diara) is asking for assistance,2430,0.6550623534421702
[2I;15] !ICEMAN (VI) has claimed Infernal Shaco (Diana) '$ bounty' (Tcam Gold;,2430,0.4420039699548216
1S0G),2430,0.556172450234372
[2I.23] Infernal Shaco THECO (Diana}: that was a fed,2430,0.5712150081275064
"[2I,25] Infernal Shaco $HRCO (Diana): wich ward",2430,0.6939982612567441
[20;34] Infernal Shaco (Diana) hastargeted ! ICEMAN - (Vi),2430,0.4632473274110833
[2I;37] Infernal Sharo (Diana) signals to be careful,2430,0.5886991946535581
[2I:40] Infernal Shaco (Diana) signals to be careful,2430,0.6684446462057844
760,2430,0.9993525176411922
1.22 2 25%,2430,0.4823270342821118
[2I.23] Infernal Shaco $HFCO (Diana): that was fed,2460,0.6790069221416534
[21;25] Infernal Shaco $HECD (Diana ); with ward,2460,0.7403895453715872
[2I;34] Infernal Shaco (Diana) has :argeted [ICEMAN - (,2460,0.49785047531011745
[2I.37] Infernal Shaco (Diana) signals to be careful,2460,0.5216876077621201
[2I.40] Infernal Shaco (Diana) signals to be careful,2460,0.6763165333784518
"[21,53] OMGBulbash (Fiora} has shutdown  CEMAMM) and claimed their",2460,0.2535125382585895
"bounty"" (Team Gold: 350G}",2460,0.4603618635467642
[21.54] [AllJ Infernal Shaco #HLCO (Diana): XD,2460,0.273442133796516
760 '0,2460,0.6421410896073294
520,2460,0.999989400878152
40,2490,0.7668375980887392
[22.07] Infernal Snaco (Diana): VEEILO Alive,2490,0.5601136564133683
[22.07] Infernal Shaco (Diana); TLeno Alive,2490,0.6686028070712082
"[22,07] Infernal Shaco (Diana): eemu Alive",2490,0.5202640953843277
You must wait before issuing more pings,2490,0.9310487260879168
You must wait before isstling more pitlgs,2490,0.5369086650777507
"You must wait befare issuing more pirgs,",2490,0.7310891632989224
You must wait befare issuing more pirigs s,2490,0.4508254190158571
You nust wait before issuing more pings.,2490,0.39033243750154356
'60 100,2490,0.20755634512386614
You must wait before issuing more pings:,2520,0.7871340290851414
"You must wait before issuing more pings,",2520,0.6564636634679041
"You must wait befare issuing more pirigs,",2520,0.6784849826676459
[22:/9] PgA lenoxBlack (Lissandra) purchased Abyssal Scepter,2520,0.46794002391730294
[22.2I] Infernal Shaco (Diana) has rargered Ghosttowas - (Teeme),2520,0.37962856873035733
[22;22] Ghosttowas (Tecma) is on a rampagel,2520,0.5595258246164325
"[22,24] Infernal Shaco $HECO (Diana): LOL",2520,0.663799430428967
[22.25] Infernal Shaco #HECO (Diana): okay ff,2520,0.7562897859987717
80026 1,2520,0.3984996685292699
129 250,2520,0.9999937712956138
79 49 37,2520,0.9401003645717608
1.23 25%,2520,0.8686087145197732
[22:19] PgA lenoxBlack (Lissandra) purchased Abyscal Scepter,2550,0.43681236896597325
"[22,21] Infernal Shaco (Diara) has cargeted Ghocctowis - (Teymno)",2550,0.16686685422628864
"[22,.22] Ghosttors { Teyrna) On rampagel",2550,0.49629154661398306
[22.24] Infernal Shaco #HECO (Diana}: LOL,2550,0.5521873049393745
[22.25_ Infernal Shaco $HFCO Diana): okay,2550,0.7703160491503495
"22,341 Ghosttowas (Teerro) Unstcppabler",2550,0.4988611137388604
"[22,37 Infernal Shaco $HECO (Diana): bg bp",2550,0.727476575161877
[22.45] [AJl] FSerralhelrg CB9O (Oriania). deleted,2550,0.31788324411266594
79 49 22,2550,0.8802238635267762
[22.47] [All] StormX7 (Vayne): all lanes lose,2580,0.6340143174163991
"[22,50] Infernal Shaco $HECO (Diana): yes",2580,0.621934710872142
"[22,53] Ghostle>was {Teene) dominating'",2580,0.38413000096606675
[22.55] [All] PzA lenoxBlack (Lissandra): Best jungler win,2580,0.4090953756139867
[22.56] Infernal Shaco #HRCO (Diana):,2580,0.7506862405956143
"[22,58] [All] PgA lenoxBlack (Lissandra): That'$ all",2580,0.4527200540990077
"[23,00] [AIl] Inferral Shaco SHECO (Diana): rofl",2580,0.6711036078311932
[23.01] [All] Fservullieing CB9O (OrtanlaL ahhahah,2580,0.09523895202400223
800 56 1,2580,0.1547024043841439
79 49,2580,0.7892370085714681
[23.01] [All] FSerralheiro CB9O (Orianna): ahhahah,2610,0.5553376131184826
"[23,03] [AIl] Infernal Shaco SHECO (Diana); cant do more",2610,0.6389798971774194
"[23,04] [All] StormX7 (Vayne); yeah",2610,0.6208672291296836
[23.05] [All] Infernal Shaco SHLCO (Diana): and they flame me,2610,0.9093579032996866
[23./0] [All] StormX7 (Vayne): because she never ganked us,2610,0.4932967251537956
[23;/I] [All] Infernal Shaco $HECO (Diana); wtf is this,2610,0.3115417396064008
[23;13] [AIl] Infernal Shaco $HECO (Diana); LOOOOOOoooL,2610,0.3008886341399574
[23.14] [All] Infernal Shaco SHECO (Diana): WHAT,2610,0.4364033692634539
{all ! NEVER GAN Oa 100,2610,0.4849571136414816
1.23 25*,2610,0.8155659585700948
[23.0] [AJlJ Inferpal Shaco SHECO (Diana)' wtf is this,2640,0.25500812657489946
[23:13] [Allj-Interral Shaco SHECO (Diana): LoooooooooL,2640,0.30070448328979954
[23;14] [AIl] Infernal Shaco $HECO (Diaria): WHAT,2640,0.40424781514240077
[23.19] [AllJ] StormX7 (Vayne}: ganked = like times,2640,0.7072615053590507
[23.19] [All] Infernal Shaco ' SHECO (Diana): | NEVER GANKED YOU EZTREAL!,2640,0.5807380751090049
"[23,24] PgA lenoxBlack (Lissandra) is asking for assistance",2640,0.6426833240703231
"[23,J0] Infernal Shaco (Diana) has shutdown Ghosttowas (Tecmoa) and claimed",2640,0.6239770805779589
cheir bountyl (Team Gold; 450G),2640,0.4918233799755285
800,2640,0.9708303213119507
1.23 35*,2640,0.8062819179012589
459,2640,0.9999928421498292
cheir bouncy! (Team Gold: 450G),2670,0.9305086029251128
"[23,33] [All] StormX7 (Vayne); and our jungler was just farming red",2670,0.6203171714774652
"[23,33] Infernal Shaco (Diara) has slain Mgile = /V= (EzrLal) for a dauble killl",2670,0.1992072419475631
[23.38] OMGBulbash Pisun (Fiora): nice diana,2670,0.5530926750635818
[23.J8] Infernal Shaco (Diana) has slain Karlred € (Braury for a triple killl,2670,0.4105058826223596
[23*41] The cnemy tcamri Ias slain thc Occan Drakel,2670,0.38048248598445555
"[23,42] [All] PgA lenoxBlack (Lissandra) just know ks",2670,0.6742958811495018
[23.45] OMGBulbash (Fiora) asking for assistance,2670,0.6124208234613708
780 0,2670,0.4796285802095084
1.23 35*6,2670,0.6958548824682892
[23.47] [All] Inferral Shaco #HECO (Diuta) .,2700,0.19212445339260545
[23*49] OMGBulbash (Fiora) Duly  y,2700,0.3604321555315925
"[23,51] [AllJ] Mdeltc cr MILF Snuss (Grreal) Liss stfu ahhahay",2700,0.14244076996328864
[23.55] [ IICEMIAN (Vi) has shutcowl Infernal Shaco (Diana} and claimed their,2700,0.30923005424642935
bounty- (Team Gold: 300G},2700,0.6452242037070336
"[23,58] @MGBulbash (Fiora) has claimed  C MAN (Vi)'s bounty! (Teamr Gold:",2700,0.18025080823659725
1S0G,2700,0.587013840675354
[24.06] [All] Infernal Shaco SHLCO (Diana): toxic team frw,2700,0.32399638145604637
850543,2700,0.4451093853771581
133 250,2700,0.9995255374580321
83 50 4,2700,0.9253935817370298
1.25 25*,2700,0.9111763536930084
Consunbes,2730,0.16375904504506408
[23.51] [All] Mette er MIL: Sntiss (Ezreali: Liss scfu ahhaha4,2730,0.25341708346520014
"[23,55] (ICEMAN (Vi) has shutdown Infernal Shaco (Dianay ana lined their",2730,0.38471909270519866
"bounty"" (Team Gold; 300G} 75 500",2730,0.8840324088695196
[23.58] OMGBulbash (Fiora) has claimed I ICEMAN (Vil's bounty' (Team Gold:,2730,0.5315950338335278
ISOG,2730,0.43660494685173035
[24.00] [AII] Infernal Shaco $HECO (Diana),2730,0.614302879291164
[2410] Ally team has scored an acel,2730,0.8298205069546277
[24.15] Infernal Shaco #HECO (Diana): fiora the enly aprmal one,2730,0.6330033376973635
83 50 26,2730,0.9915643843690285
417,2730,0.999999380570387
[24.00] [AIl] Infernal Shaco #HRCO (Diana): toxic Lealn fcw,2760,0.34663583319914953
[24.10] Ally tcamn has scored am acel,2760,0.5621032458417903
[24.15] Infernal Shaco $HECO (Diara); fiora is the only normal one,2760,0.3908544774866318
[24.17] Jnfernal Shaco #HECO (Diana): with norg,2760,0.5244362673020913
[24.18] [All] StormX7 (Vayne): toxic,2760,0.5004952154256477
[2427] [All] StormX7 (Vayne); We just said the verity,2760,0.4937689222690775
[24.29] OMGBulbash Pisun (Fiora): jesus,2760,0.7052207525563308
[24.J0] [Allj Infernal Shaco SHLCO (Diana): ahhh nor toxic ofc xd,2760,0.39609560517124787
Stormx7 850*43,2760,0.6358860180887712
tet,2760,0.003705403225551874
83 50 M,2760,0.9047044140233961
[2410] Ally teamI1S-scored ani ace:,2790,0.11542615174179152
[24.15] Infernal Shaco $HECO (Diana ; fiora is the only normal one,2790,0.3145964556067599
[24:17] Infernal Shaco $HMCO (Diana): with morg,2790,0.3894832112605907
[24.18] -All] Stormx7 (Vayne): toxic,2790,0.20726516673483378
[24271 [Allj StormX7 (Vayne): We just said the verity,2790,0.4253394244941113
[24.29] OMGBulbash Pisun (Fiora) Iesus,2790,0.611874447402559
[430] [Allj] Irernal Shaco #HZCO (Diana}; ahhh not toxic ofc xd,2790,0.35450815706936134
[2+43] -Allj Stormx7 (Yayne): you just never glnked _ uS,2790,0.21536095518265316
850 5 0,2790,0.6106971867289371
133 310,2790,0.9999882652649337
83 50,2790,0.9883236939115865
523,2790,0.9999947692626615
[24.27] [All] StormX7 (Vayue): We just said the verity,2820,0.4627155050636922
[24.30] [All] Infernal Shaco SHECO (Diana): ahhh not toxic ofc xd,2820,0.6293022491868882
[24.43] [All] StormX7 (Vayne): you just never ginked _ US,2820,0.5211511533066523
[24.48] Infernal Shaco (Diana) is on che way,2820,0.6300166363652625
[24.55] [Al] IICEMAN (Vi} diana stole all the kills,2820,0.5979793577081242
[24.59] Infernal Shaco (Diana) has shutdown Ghosttowas (Teemo) and claimed,2820,0.5881458085576612
their bounty' (Tean Gold: 350G),2820,0.8955696744735332
850,2820,0.9982073307037354
1.25 35*6,2820,0.5993807911872864
[24.43] [All] StormX7 (Vayne): you just never ganked us,2850,0.7021683631150725
[24.48] Infernal Shaco (Diana) is on the way,2850,0.7044534413431378
[24.55] [All] HICEMAN (Vi}: diana stole all the kills,2850,0.6691873562323408
cheir bounty? (Team Gold: 350G),2850,0.6520974708883596
[25.02] [All] IICEMAN (Vi};  botlane is right,2850,0.47582588016669236
[25.03] Infernal Shaco (Diana) has slain Mett CT MILF (Ezreal) for a double kill!,2850,0.5398431244012347
[25.07] [All] StormX7 (Vayne): ty,2850,0.7290606676426298
1.25 35*,2850,0.7789412401745038
"[24.55] 5f] ""IICE4""% (Vi) diana stole all the kills",2880,0.49525564562421587
"[24.59] Infirrial Shaca (Diara) Fas shutdown "" hrsanu : VerlGand clained",2880,0.03417349847491161
"theirr bounty"" (Team Gold: 350G",2880,0.33759331820408206
[25.02] !AII !ICENIAI / YYV ur botlane is rizht,2880,0.06698280425131221
[25.03] Infernal Shaco (Diana) kas slain F(e lte @l AlF (Eealifor a double kill,2880,0.15506192673663186
[25.07] [All] Stormx7 (Mayuey,2880,0.2659849381735695
[25.19] _Il M 1 ErHlF= Snuiss (Ezreel |-8,2880,0.013279577309904462
